accident_id,date,time,city,latitude,longitude,weather,severity,vehicle_type,cause,casualties,reported_by
A305173,2021-10-15,01:25,Bengaluru,20.102427,74.830842,Rain,Minor,Bus,Weather,1,Police
A305174,2024-06-11,06:38,Bengaluru,18.689381,72.391325,Snow (rare),Moderate,Car,Mechanical Failure,0,Police
A305175,2025-01-21,10:10,Jaipur,22.105286,69.82375,Snow (rare),Minor,Car,Drunk Driving,1,Citizen
A305176,2021-09-22,17:55,Kolkata,21.250997,73.551227,Rain,Moderate,Pedestrian,Weather,1,Police
A305177,2023-06-16,05:14,Kolkata,26.726904,74.971266,Fog,Minor,Car,Distracted,1,Citizen
A305178,2024-11-02,16:19,Lucknow,10.837971,69.95311,Clear,Severe,Bus,Weather,0,Police
A305179,2023-06-16,05:08,Lucknow,17.126823,71.589145,Fog,Minor,Car,Drunk Driving,0,Insurance
A305180,2025-06-05,01:02,Bengaluru,20.458833,74.146129,Clear,Minor,Motorcycle,Mechanical Failure,1,Hospital
A305181,2023-06-25,05:01,Delhi,12.179589,76.603612,Clear,Minor,Motorcycle,Unknown,0,Police
A305182,2025-03-23,14:10,Kolkata,11.39404,77.014173,Clear,Moderate,Motorcycle,Bad Road,0,Citizen
A305183,2025-03-16,08:09,Jaipur,27.462344,76.688155,Clear,Minor,Motorcycle,Speeding,0,Citizen
A305184,2023-12-15,10:56,Jaipur,15.282829,71.475784,Clear,Minor,Pedestrian,Drunk Driving,0,Police
A305185,2024-03-24,06:03,Delhi,12.170482,73.555954,Clear,Severe,Truck,Bad Road,0,Police
A305186,2024-04-12,20:02,Pune,8.804868,72.401359,Snow (rare),Minor,Car,Mechanical Failure,1,Police
A305187,2024-05-14,20:54,Delhi,16.48207,72.409392,Snow (rare),Moderate,Bus,Speeding,1,Hospital
A305188,2023-12-18,12:10,Delhi,21.758258,74.608668,Rain,Minor,Car,Mechanical Failure,0,Police
A305189,2022-04-25,02:24,Mumbai,8.325126,70.408477,Rain,Severe,Car,Bad Road,0,Police
A305190,2025-09-08,12:38,Pune,10.586859,75.943176,Rain,Minor,Car,Distracted,3,Citizen
A305191,2024-11-12,01:03,Chennai,25.971607,70.848678,Fog,Minor,Motorcycle,Speeding,0,Police
A305192,2021-05-19,18:02,Delhi,28.043764,68.516416,Clear,Fatal,Car,Bad Road,1,Citizen
A305193,2023-04-17,03:02,Jaipur,11.044893,71.427836,Clear,Minor,Truck,Speeding,0,Police
A305194,2025-06-14,06:52,Chennai,11.475924,76.124438,Rain,Severe,Motorcycle,Mechanical Failure,1,Police
A305195,2024-08-12,06:18,Lucknow,24.297261,71.881601,Clear,Minor,Motorcycle,Mechanical Failure,0,Police
A305196,2022-10-16,13:27,Lucknow,26.22863,73.302789,Storm,Moderate,Motorcycle,Drunk Driving,0,Police
A305197,2021-12-31,11:00,Jaipur,27.811315,69.540249,Fog,Minor,Bus,Unknown,0,Police
A305198,2022-06-24,08:47,Bengaluru,20.407314,77.629416,Hazy,Minor,Motorcycle,Mechanical Failure,0,Police
A305199,2025-04-01,07:12,Bengaluru,16.43644,74.080755,Storm,Minor,Motorcycle,Unknown,0,Hospital
A305200,2022-02-10,06:08,Mumbai,25.904626,72.458781,Clear,Moderate,Car,Weather,0,Police
A305201,2022-05-23,03:06,Delhi,26.434216,76.829517,Clear,Minor,Motorcycle,Drunk Driving,0,Police
A305202,2021-01-15,10:01,Delhi,10.528467,73.746524,Rain,Fatal,Car,Unknown,0,Citizen
A305203,2021-01-04,19:26,Mumbai,9.381362,76.98266,Clear,Minor,Car,Bad Road,1,Police
A305204,2023-05-30,10:51,Kolkata,23.698638,73.437879,Clear,Fatal,Motorcycle,Bad Road,0,Police
A305205,2022-03-28,10:18,Bengaluru,16.968656,74.092231,Clear,Minor,Truck,Mechanical Failure,0,Police
A305206,2022-06-05,16:49,Hyderabad,8.011562,75.54575,Fog,Minor,Motorcycle,Unknown,1,Police
A305207,2021-08-22,09:18,Pune,15.839593,76.259378,Hazy,Minor,Car,Bad Road,1,Police
A305208,2022-12-04,10:16,Pune,23.604182,77.563545,Clear,Minor,Bus,Drunk Driving,0,Citizen
A305209,2023-04-13,02:41,,24.127437,76.163588,Storm,Minor,Bus,Bad Road,1,Police
A305210,2022-11-03,21:32,Hyderabad,23.870021,69.2754,Storm,Moderate,Car,Mechanical Failure,0,Police
A305211,2025-06-24,22:56,Surat,10.595169,70.546384,Rain,Moderate,Bus,Mechanical Failure,0,Police
A305212,2021-02-01,08:12,Mumbai,26.829691,68.783537,Clear,Severe,Motorcycle,Unknown,0,Police
A305213,2023-10-06,05:10,Lucknow,10.625346,70.221213,Storm,Minor,Bus,Weather,0,Citizen
A305214,2022-11-15,12:05,Bengaluru,20.811744,71.452914,Rain,Moderate,Car,Distracted,1,Citizen
A305215,2024-09-16,13:45,Jaipur,21.318175,77.300453,Hazy,Minor,Truck,Bad Road,0,Citizen
A305216,2024-01-06,02:25,Kolkata,15.307634,73.646889,Clear,Minor,Car,Mechanical Failure,0,Citizen
A305217,2025-06-02,21:36,Kolkata,13.261142,74.442188,Fog,Minor,Truck,Weather,1,Police
A305218,2021-08-10,17:10,Kolkata,8.502612,77.474894,Rain,Severe,Bus,Drunk Driving,0,Police
A305219,2024-12-04,06:46,Jaipur,16.466375,73.069243,Storm,Minor,Bus,Weather,0,Police
A305220,2023-09-22,15:22,Surat,26.170901,72.03261,Rain,Moderate,Motorcycle,Distracted,0,Police
A305221,2024-02-05,08:03,Hyderabad,27.382069,73.589723,Hazy,Moderate,Truck,Drunk Driving,0,Citizen
A305222,2021-10-05,09:31,Kolkata,26.798699,71.124001,Rain,Moderate,Motorcycle,Unknown,0,Hospital
A305223,2023-09-21,02:12,Kolkata,14.217006,68.669612,Clear,Moderate,Truck,Mechanical Failure,0,Police
A305224,2022-06-16,17:00,Pune,20.122638,72.009023,Clear,Fatal,Car,Unknown,0,Citizen
A305225,2023-07-31,13:40,Hyderabad,13.76496,74.45292,Rain,Moderate,Car,Weather,0,Citizen
A305226,2021-02-04,18:27,Surat,11.643412,75.45727,Clear,Minor,Motorcycle,Drunk Driving,0,Police
A305227,2023-01-09,10:05,Jaipur,12.39985,68.164834,Rain,Severe,Motorcycle,Drunk Driving,0,Citizen
A305228,2025-05-12,00:39,Jaipur,10.48557,71.471006,Rain,Minor,Car,Speeding,0,Citizen
A305229,2023-11-21,14:38,Jaipur,24.459637,74.68703,Rain,Minor,Car,Unknown,0,Police
A305230,2024-06-25,21:20,Kolkata,19.755217,73.266898,Clear,Moderate,Bus,Bad Road,0,Police
A305231,2024-04-24,13:54,,22.00644,72.574087,Fog,Moderate,Motorcycle,Drunk Driving,1,Police
A305232,2024-08-15,21:46,Surat,15.429456,77.187251,Clear,Moderate,Car,Speeding,0,Hospital
A305233,2023-05-07,04:39,Mumbai,20.163003,76.541677,Clear,Minor,Motorcycle,Unknown,1,Police
A305234,2022-11-27,16:42,Delhi,25.650205,68.363571,Rain,Moderate,Motorcycle,Unknown,0,Citizen
A305235,2024-04-11,06:20,Delhi,9.417165,73.586217,Fog,Minor,Bicycle,Bad Road,0,Police
A305236,2024-07-25,06:51,Mumbai,11.411909,73.273733,Clear,Minor,Car,Speeding,2,Hospital
A305237,2025-07-03,02:37,Bengaluru,11.07075,77.476566,Rain,Minor,Bus,Mechanical Failure,0,Police
A305238,2024-01-08,06:31,Delhi,22.428346,71.475316,Snow (rare),Moderate,Bus,Weather,1,Police
A305239,2022-11-05,20:38,Bengaluru,10.663013,68.218548,Rain,Minor,Car,Unknown,0,Police
A305240,2025-02-22,19:38,Jaipur,8.531296,71.525195,Clear,Moderate,Motorcycle,Mechanical Failure,1,Hospital
A305241,2025-08-23,15:57,Bengaluru,16.408315,72.476808,Fog,Minor,Car,Distracted,1,Insurance
A305242,2025-04-10,04:42,Chennai,20.807838,70.862672,Clear,Minor,Car,Distracted,0,Hospital
A305243,2021-11-29,04:20,Bengaluru,22.612761,77.625803,Rain,Moderate,Pedestrian,Speeding,1,Citizen
A305244,2021-09-25,21:58,Surat,9.729529,72.358751,Rain,Minor,Car,Drunk Driving,0,Police
A305245,2022-08-30,18:41,Surat,23.94263,73.713007,Clear,Minor,Bus,Unknown,0,Police
A305246,2023-02-23,00:02,Pune,17.928265,75.543523,Clear,Minor,Car,Speeding,1,Police
A305247,2021-07-11,15:20,Mumbai,11.552083,76.135842,Rain,Severe,Car,Distracted,0,Insurance
A305248,2021-11-20,21:39,Surat,17.689518,74.610556,Clear,Minor,Car,Speeding,0,Citizen
A305249,2021-02-17,18:14,Hyderabad,22.584366,72.193713,Clear,Minor,Truck,Distracted,2,Citizen
A305250,2025-06-17,22:44,Kolkata,21.863219,74.564964,Clear,Minor,Bicycle,Bad Road,0,Hospital
A305251,2025-06-05,16:35,Kolkata,24.399051,68.618731,Clear,Moderate,Motorcycle,Mechanical Failure,1,Police
A305252,2024-10-15,19:21,Kolkata,9.871973,75.508775,Clear,Severe,Car,Bad Road,1,Police
A305253,2025-02-18,14:09,Hyderabad,25.305785,71.269623,Clear,Severe,Bicycle,Speeding,0,Citizen
A305254,2021-09-06,00:37,Surat,20.153098,76.748827,Rain,Moderate,Truck,Weather,1,Police
A305255,2025-02-04,08:54,Pune,16.330269,74.122664,Rain,Moderate,Motorcycle,Unknown,0,Police
A305256,2024-07-16,19:22,Bengaluru,25.698508,75.250048,Rain,Severe,Motorcycle,Mechanical Failure,2,Police
A305257,2024-08-25,13:29,Kolkata,25.831895,70.640939,Clear,Minor,Car,Unknown,0,Citizen
A305258,2022-11-16,19:51,Chennai,16.312591,72.336345,Rain,Minor,Car,Drunk Driving,0,Police
A305259,2024-07-12,20:19,Bengaluru,15.164603,68.550196,Clear,Minor,Car,Drunk Driving,0,Police
A305260,2023-03-26,16:27,Chennai,24.953322,73.397149,Clear,Fatal,Bicycle,Bad Road,1,Police
A305261,2022-06-24,07:41,Surat,25.121233,69.927381,Hazy,Moderate,Car,Speeding,0,Police
A305262,2023-12-03,03:19,Lucknow,27.002578,76.276781,Clear,Minor,Car,Weather,1,Citizen
A305263,2022-02-02,10:28,Surat,8.314993,68.798478,Fog,Minor,Bus,Speeding,1,Citizen
A305264,2021-03-21,02:29,Surat,8.731777,72.836468,Rain,Moderate,Car,Bad Road,0,Police
A305265,2025-06-06,01:34,Lucknow,15.519347,69.339808,Clear,Moderate,Bicycle,Mechanical Failure,0,Police
A305266,2021-10-09,10:24,Bengaluru,22.060974,75.188793,Clear,Moderate,Bus,Unknown,0,Police
A305267,2024-12-12,14:24,Jaipur,14.92464,69.975788,Hazy,Minor,Truck,Bad Road,0,Police
A305268,2024-05-25,17:33,Jaipur,9.972462,73.989643,Clear,Minor,Car,Drunk Driving,0,Police
A305269,2022-06-28,04:12,Lucknow,8.462573,70.977119,Clear,Minor,Car,Bad Road,0,Citizen
A305270,2021-11-12,15:37,Mumbai,10.073114,68.488134,Rain,Minor,Car,Distracted,0,Hospital
A305271,2021-02-19,10:24,Delhi,28.056273,72.609459,Rain,Fatal,Bus,Weather,0,Police
A305272,2021-07-28,18:44,Jaipur,15.163032,74.777118,Clear,Minor,Bicycle,Speeding,1,Police
A305273,2021-02-18,01:20,Hyderabad,20.579649,75.172218,Fog,Moderate,Car,Weather,0,Citizen
A305274,2025-03-12,00:13,Kolkata,20.973987,73.602729,Clear,Minor,Truck,Bad Road,1,Hospital
A305275,2023-07-05,04:13,Hyderabad,25.986896,73.505889,Clear,Severe,Truck,Distracted,0,Police
A305276,2021-07-09,06:23,Mumbai,13.10674,69.309606,Clear,Minor,Car,Bad Road,0,Police
A305277,2021-04-10,10:27,Hyderabad,14.868408,68.587988,Hazy,Moderate,Truck,Speeding,0,Police
A305278,2022-08-17,08:50,Kolkata,27.455106,75.008686,Clear,Minor,Motorcycle,Mechanical Failure,1,Police
A305279,2023-02-03,04:04,Hyderabad,23.157872,70.361649,Clear,Minor,Car,Distracted,0,Police
A305280,2024-05-23,03:49,Mumbai,23.545178,74.334709,Clear,Severe,Bus,Speeding,0,Citizen
A305281,2025-05-25,10:00,Jaipur,8.070613,68.967629,Clear,Severe,Motorcycle,Distracted,0,Citizen
A305282,2022-03-03,10:26,Hyderabad,28.17271,72.865139,Clear,Moderate,Car,Speeding,1,Police
A305283,2022-12-02,21:48,Lucknow,26.485849,73.730325,Clear,Minor,Bus,Distracted,0,Citizen
A305284,2025-07-26,13:51,Delhi,12.035265,69.126471,Fog,Minor,Car,Weather,1,Police
A305285,2021-03-29,16:28,Bengaluru,13.81859,68.425871,Clear,Minor,Motorcycle,Drunk Driving,0,Police
A305286,2025-07-08,03:04,Chennai,9.673214,74.808841,Rain,Minor,Car,Bad Road,0,Citizen
A305287,2022-05-25,11:36,Mumbai,26.328095,74.680049,Clear,Minor,Pedestrian,Bad Road,2,Police
A305288,2024-08-26,08:46,Hyderabad,9.705082,69.985836,Rain,Minor,Bus,Drunk Driving,0,Police
A305289,2021-03-03,20:49,Surat,20.505256,73.378566,Clear,Minor,Motorcycle,Unknown,1,Police
A305290,2023-04-25,16:36,Surat,8.272885,74.423209,Clear,Moderate,Car,Speeding,0,Citizen
A305291,2023-05-16,15:46,Chennai,20.764941,75.408256,Fog,Minor,Car,Mechanical Failure,1,Police
A305292,2022-04-23,10:28,Mumbai,26.38343,71.821071,Hazy,Minor,Motorcycle,Drunk Driving,0,Hospital
A305293,2022-02-08,22:12,,20.182903,68.775333,Storm,Minor,Pedestrian,Weather,0,Citizen
A305294,2021-10-28,09:36,Kolkata,17.075831,70.074458,Rain,Severe,Motorcycle,Drunk Driving,0,Police
A305295,2023-09-10,20:50,Lucknow,22.013806,73.332402,Rain,Severe,Car,Drunk Driving,0,Police
A305296,2023-01-01,13:19,Mumbai,15.702511,73.249301,Rain,Severe,Motorcycle,Mechanical Failure,0,Police
A305297,2025-09-02,08:57,Surat,14.07988,73.384393,Rain,Minor,Bus,Mechanical Failure,0,Police
A305298,2023-09-17,10:01,Kolkata,12.080125,68.610191,Rain,Minor,Car,Distracted,0,Hospital
A305299,2021-07-07,18:23,Lucknow,11.338884,69.268077,Hazy,Moderate,Motorcycle,Mechanical Failure,1,Hospital
A305300,2024-06-12,19:02,Surat,19.880764,68.264158,Clear,Severe,Car,Mechanical Failure,0,Police
A305301,2025-03-02,18:36,Lucknow,26.49572,72.126867,Clear,Moderate,Motorcycle,Drunk Driving,0,Citizen
A305302,2021-10-07,01:23,Bengaluru,11.770077,70.863286,Hazy,Moderate,Motorcycle,Bad Road,0,Police
A305303,2022-07-16,21:15,Pune,8.27251,73.676988,Clear,Minor,Bus,Bad Road,0,Police
A305304,2024-11-28,07:07,Pune,17.339725,74.857005,Clear,Moderate,Motorcycle,Weather,0,Police
A305305,2022-01-20,06:29,Mumbai,14.507792,76.756574,Rain,Minor,Motorcycle,Speeding,0,Police
A305306,2025-02-12,08:26,Pune,28.63111,69.196606,Fog,Minor,Motorcycle,Weather,0,Police
A305307,2025-07-06,07:18,Hyderabad,14.811343,73.289589,Clear,Fatal,Truck,Drunk Driving,0,Police
A305308,2024-09-20,17:02,Surat,25.331672,69.26292,Clear,Moderate,Bus,Unknown,2,Police
A305309,2022-09-09,06:29,Delhi,8.10442,70.646077,Rain,Minor,Car,Speeding,0,Police
A305310,2024-08-10,03:26,Surat,8.432258,69.262671,Clear,Moderate,Motorcycle,Bad Road,0,Police
A305311,2021-09-03,03:29,Kolkata,27.624501,74.051992,Snow (rare),Severe,Truck,Mechanical Failure,0,Hospital
A305312,2021-09-08,09:39,Lucknow,18.858936,72.699859,Clear,Minor,Motorcycle,Drunk Driving,0,Citizen
A305313,2021-01-14,01:45,Hyderabad,26.50572,71.297639,Clear,Minor,Bus,Speeding,0,Citizen
A305314,2023-07-07,10:58,Mumbai,12.889798,76.870608,Rain,Moderate,Pedestrian,Drunk Driving,0,Citizen
A305315,2025-03-16,18:03,Jaipur,21.393195,72.492531,Rain,Fatal,Car,Bad Road,0,Police
A305316,2021-02-11,08:06,Pune,15.784479,71.019441,Clear,Minor,Car,Drunk Driving,0,Citizen
A305317,2024-09-28,11:15,Chennai,10.169751,77.108185,Fog,Moderate,Motorcycle,Distracted,1,Police
A305318,2023-04-11,06:28,Pune,22.339828,76.897374,Fog,Moderate,Motorcycle,Speeding,1,Police
A305319,2024-03-08,07:49,Kolkata,27.756227,70.362973,Clear,Minor,Motorcycle,Drunk Driving,0,Police
A305320,2024-07-02,11:26,,9.429049,69.710767,Clear,Minor,Car,Weather,0,Police
A305321,2021-10-28,07:13,Jaipur,28.660867,75.848471,Rain,Moderate,Truck,Weather,0,Police
A305322,2021-10-20,07:22,Bengaluru,16.51262,69.154964,Clear,Severe,Car,Mechanical Failure,0,Citizen
A305323,2025-08-16,05:16,Hyderabad,8.113965,77.611024,Fog,Moderate,Car,Speeding,0,Police
A305324,2024-12-05,09:32,Kolkata,13.486988,76.052659,Storm,Minor,Motorcycle,Bad Road,0,Citizen
A305325,2025-03-20,07:19,Pune,13.715928,76.819996,Clear,Moderate,Car,Bad Road,1,Citizen
A305326,2022-10-17,01:40,Lucknow,13.560195,71.202937,Storm,Moderate,Truck,Mechanical Failure,0,Police
A305327,2024-05-18,17:49,Surat,14.289941,70.353383,Rain,Minor,Car,Speeding,0,Hospital
A305328,2021-09-01,01:56,Pune,25.342735,77.583805,Rain,Minor,Motorcycle,Unknown,0,Citizen
A305329,2023-02-11,10:44,Mumbai,19.000809,70.056159,Clear,Minor,Motorcycle,Distracted,1,Citizen
A305330,2024-06-17,04:46,Delhi,17.317277,75.500182,Fog,Minor,Car,Mechanical Failure,0,Citizen
A305331,2024-11-17,14:57,Mumbai,12.240536,74.188342,Clear,Fatal,Motorcycle,Mechanical Failure,0,Citizen
A305332,2024-12-12,09:49,Lucknow,11.590845,68.434531,Clear,Severe,Car,Bad Road,0,Police
A305333,2024-10-13,07:15,Pune,18.126124,71.07382,Clear,Minor,Car,Unknown,0,Citizen
A305334,2021-12-30,12:45,Mumbai,19.805742,70.453818,Clear,Moderate,Motorcycle,Drunk Driving,1,Police
A305335,2022-09-19,17:15,Kolkata,11.515524,68.302066,Clear,Minor,Bus,Bad Road,0,Hospital
A305336,2023-02-04,03:41,Jaipur,18.94109,70.675639,Clear,Minor,Motorcycle,Distracted,0,Police
A305337,2021-06-14,05:00,Lucknow,12.555292,73.121705,Clear,Minor,Bus,Bad Road,0,Police
A305338,2021-11-03,12:35,Mumbai,18.280684,68.373432,Fog,Severe,Motorcycle,Distracted,0,Police
A305339,2025-02-24,16:50,Bengaluru,11.35952,76.463588,Snow (rare),Moderate,Bicycle,Mechanical Failure,0,Citizen
A305340,2022-08-24,06:08,Mumbai,16.625292,70.074892,Clear,Moderate,Car,Drunk Driving,0,Police
A305341,2023-09-14,22:39,Hyderabad,13.786566,71.028674,Rain,Minor,Car,Bad Road,2,Insurance
A305342,2021-01-06,16:15,Chennai,23.968331,68.203365,Rain,Severe,Truck,Unknown,0,Citizen
A305343,2024-07-29,13:39,,8.773447,73.713113,Hazy,Moderate,Truck,Distracted,0,Police
A305344,2025-08-29,09:49,Lucknow,19.317206,68.639714,Storm,Minor,Motorcycle,Speeding,0,Citizen
A305345,2024-06-15,09:31,Bengaluru,14.104911,70.137302,Rain,Minor,Motorcycle,Weather,0,Citizen
A305346,2021-05-18,03:44,Bengaluru,23.647073,70.917119,Clear,Minor,Truck,Mechanical Failure,0,Police
A305347,2022-11-24,22:03,Kolkata,18.163664,69.838545,Rain,Minor,Motorcycle,Speeding,1,Police
A305348,2022-09-02,11:16,Delhi,13.039494,76.13896,Hazy,Minor,Motorcycle,Distracted,0,Police
A305349,2023-09-04,19:39,Hyderabad,22.702044,69.918264,Clear,Severe,Truck,Bad Road,1,Hospital
A305350,2023-06-05,21:25,Mumbai,28.393685,73.966328,Rain,Minor,Car,Distracted,0,Citizen
A305351,2023-11-17,09:55,Pune,16.814504,75.606522,Clear,Severe,Car,Weather,0,Police
A305352,2021-01-12,03:37,Jaipur,27.598153,75.963018,Clear,Minor,Motorcycle,Speeding,0,Police
A305353,2024-07-26,01:01,Surat,16.251819,72.19313,Clear,Minor,Motorcycle,Mechanical Failure,0,Citizen
A305354,2023-11-30,18:33,Mumbai,14.968856,73.616965,Fog,Minor,Bus,Unknown,1,Police
A305355,2024-08-11,07:10,Hyderabad,12.856361,75.046176,Rain,Minor,Motorcycle,Drunk Driving,0,Citizen
A305356,2022-09-29,13:00,Kolkata,18.490403,68.018476,Clear,Minor,Car,Bad Road,0,Police
A305357,2022-04-21,18:28,Lucknow,13.215978,69.153478,Fog,Minor,Car,Speeding,0,Citizen
A305358,2025-03-05,04:07,Surat,19.632509,75.644225,Clear,Minor,Motorcycle,Drunk Driving,0,Police
A305359,2023-06-20,21:05,Pune,27.200257,69.511919,Rain,Minor,Car,Distracted,0,Police
A305360,2024-01-10,17:58,Delhi,27.760946,69.584865,Clear,Minor,Motorcycle,Weather,0,Police
A305361,2021-06-07,16:52,Hyderabad,15.061984,71.498676,Rain,Moderate,Motorcycle,Speeding,1,Police
A305362,2025-08-30,09:40,Surat,28.646912,74.027959,Clear,Minor,Car,Unknown,0,Citizen
A305363,2023-12-26,08:29,Delhi,14.936559,76.707345,Clear,Minor,Car,Speeding,1,Hospital
A305364,2022-06-07,21:50,Bengaluru,27.44792,69.118552,Clear,Moderate,Bus,Drunk Driving,0,Police
A305365,2024-08-09,16:53,Pune,10.751394,74.123309,Rain,Minor,Bicycle,Weather,0,Police
A305366,2021-03-26,07:01,Pune,23.329419,69.150503,Rain,Moderate,Bus,Unknown,0,Police
A305367,2025-06-16,15:14,Kolkata,13.128716,72.695877,Rain,Severe,Motorcycle,Drunk Driving,0,Citizen
A305368,2023-03-16,11:58,Lucknow,8.717926,75.803849,Rain,Minor,Car,Weather,0,Police
A305369,2024-07-02,15:49,Chennai,21.267968,75.935088,Clear,Minor,Car,Weather,0,Police
A305370,2025-04-25,17:10,Surat,8.326757,73.287841,Rain,Moderate,Motorcycle,Distracted,0,Police
A305371,2024-10-25,00:49,Delhi,19.547898,72.314314,Hazy,Minor,Pedestrian,Weather,1,Police
A305372,2023-05-21,20:53,Delhi,20.24263,76.173259,Clear,Minor,Bus,Distracted,0,Police
A305373,2022-08-23,18:39,Hyderabad,13.548551,73.182877,Clear,Moderate,Bus,Distracted,0,Police
A305374,2023-08-01,10:30,Delhi,16.056084,77.146815,Clear,Minor,Bus,Unknown,0,Citizen
A305375,2025-07-15,01:48,Mumbai,18.955553,74.537519,Rain,Minor,Car,Drunk Driving,0,Police
A305376,2022-03-12,19:57,Lucknow,21.721186,72.848665,Rain,Minor,Car,Distracted,1,Police
A305377,2023-01-04,22:18,Jaipur,17.112596,73.789971,Clear,Minor,Car,Bad Road,0,Citizen
A305378,2023-09-14,18:46,Hyderabad,28.56213,70.502527,Clear,Moderate,Motorcycle,Speeding,0,Police
A305379,2022-10-16,15:35,Kolkata,14.635574,75.067846,Clear,Severe,Motorcycle,Bad Road,0,Insurance
A305380,2022-01-19,05:14,Lucknow,9.084275,75.581519,Clear,Minor,Bicycle,Distracted,0,Police
A305381,2022-05-29,00:02,Lucknow,13.414931,71.168379,Rain,Minor,Car,Bad Road,0,Police
A305382,2023-10-17,14:27,Jaipur,11.526976,74.766231,Hazy,Minor,Car,Unknown,0,Police
A305383,2021-11-20,16:41,Delhi,26.250626,68.186992,Clear,Minor,Bus,Drunk Driving,0,Police
A305384,2022-02-13,11:09,Bengaluru,27.414346,75.580207,Hazy,Minor,Motorcycle,Bad Road,0,Police
A305385,2025-04-27,09:31,Hyderabad,17.291673,73.365667,Clear,Minor,Bus,Mechanical Failure,0,Citizen
A305386,2023-04-01,17:07,Kolkata,11.677616,70.653877,Rain,Severe,Bus,Unknown,1,Hospital
A305387,2022-11-22,07:39,Chennai,18.309738,75.48664,Clear,Minor,Bus,Bad Road,0,Police
A305388,2021-06-25,04:41,Jaipur,8.007612,75.53511,Clear,Minor,Truck,Distracted,1,Police
A305389,2025-02-27,17:54,Surat,11.659951,68.540914,Storm,Minor,Car,Mechanical Failure,0,Citizen
A305390,2022-01-18,06:16,Mumbai,21.923548,76.517358,Fog,Moderate,Car,Mechanical Failure,0,Hospital
A305391,2021-07-15,15:01,Delhi,24.041175,73.806008,Hazy,Minor,Car,Unknown,0,Hospital
A305392,2022-08-28,06:22,Kolkata,10.024049,75.435577,Clear,Minor,Motorcycle,Bad Road,0,Police
A305393,2024-06-21,07:22,Lucknow,24.774171,76.117636,Clear,Minor,Pedestrian,Distracted,1,Police
A305394,2024-09-29,06:08,Delhi,19.632652,73.18685,Rain,Moderate,Truck,Drunk Driving,0,Police
A305395,2024-05-24,12:18,Delhi,19.306845,73.241803,Rain,Minor,Bus,Speeding,0,Police
A305396,2023-04-22,14:55,Surat,15.893604,72.210696,Clear,Moderate,Motorcycle,Unknown,0,Police
A305397,2022-12-12,18:26,Chennai,19.168392,70.732153,Clear,Moderate,Car,Mechanical Failure,0,Police
A305398,2022-04-19,16:41,Mumbai,22.307616,69.567501,Clear,Moderate,Bus,Bad Road,1,Police
A305399,2022-02-08,19:06,Bengaluru,12.387993,71.302107,Clear,Minor,Car,Bad Road,0,Police
A305400,2021-03-03,01:10,Kolkata,24.148933,69.568981,Rain,Moderate,Truck,Weather,0,Insurance
A305401,2022-11-06,13:53,Kolkata,15.242938,73.836256,Clear,Fatal,Car,Mechanical Failure,0,Citizen
A305402,2023-02-11,07:30,Kolkata,19.182739,69.132618,Clear,Moderate,Motorcycle,Weather,0,Police
A305403,2022-08-20,10:03,Kolkata,28.45927,71.334537,Clear,Minor,Car,Drunk Driving,0,Police
A305404,2023-05-01,09:02,Surat,15.474387,76.553523,Clear,Minor,Motorcycle,Distracted,0,Police
A305405,2023-09-08,04:40,Delhi,27.841169,71.172236,Fog,Minor,Motorcycle,Weather,0,Police
A305406,2022-02-10,02:02,Hyderabad,8.269019,70.731592,Clear,Minor,Car,Weather,0,Police
A305407,2023-05-20,07:24,Kolkata,11.842045,72.215384,Fog,Minor,Bus,Distracted,1,Citizen
A305408,2022-11-08,17:09,Chennai,25.351997,77.47475,Storm,Minor,Bus,Distracted,1,Hospital
A305409,2022-09-11,09:32,Hyderabad,8.728922,69.751156,Clear,Minor,Truck,Mechanical Failure,0,Police
A305410,2021-11-12,13:49,Lucknow,28.198457,69.017936,Hazy,Fatal,Car,Bad Road,0,Police
